[2024-08-25 20:38:54] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-08-25 20:38:54] [INFO    ] discord.client: logging in using static token
[2024-08-25 21:05:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 20, 'op': 0, 'd': {'version': 1, 'type': 2, 'token': 'aW50ZXJhY3Rpb246MTI3NzI5MDM4NTU2NzEyNTY0NTo2VDEzN2d0dEJUWDhQNXg5WEpZY3BLMjBoWXBLYW1PU2F0TVRFT1VQZ3hzUUhNNkxxYmtOUUg0QzdHeGtQN3ppZ0tLZ3BFZEF1OGJvNVdkZ3A2NEtRVjJ0RWIzYVNlYTJBdkpFQndBRFE1b05vUkJJWHBJMWdnNzlHWTljZzd3aQ', 'member': {'user': {'username': 'flickeringtubelight', 'public_flags': 0, 'id': '744729824400244758', 'global_name': 'cream', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '6e21aed3e623573096e8d670e7b64b62'}, 'unusual_dm_activity_until': None, 'roles': [], 'premium_since': None, 'permissions': '2251799813685247', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-01T18:32:07.967000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1277290385567125645', 'guild_locale': 'en-US', 'guild_id': '1246531747106132060', 'guild': {'locale': 'en-US', 'id': '1246531747106132060', 'features': []}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'type': 1, 'options': [{'value': 'https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQxAyTgZ8c6jjfsiXiFeppKhQr3KsvusxTzQ&s', 'type': 3, 'name': 'url'}], 'name': 'saucenao', 'id': '1277289985942229036', 'guild_id': '1246531747106132060'}, 'context': 0, 'channel_id': '1246534324925501521', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 2, 'permissions': '2251799813685247', 'parent_id': '1246531747106132061', 'nsfw': False, 'name': 'test', 'last_message_id': '1277290258941214813', 'id': '1246534324925501521', 'guild_id': '1246531747106132060', 'flags': 0}, 'authorizing_integration_owners': {'0': '1246531747106132060'}, 'application_id': '889068374750011403', 'app_permissions': '2251799813685247'}}
[2024-08-25 21:05:59] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 21:05:59] [DEBUG   ] discord.client: Dispatching event interaction
[2024-08-25 21:06:01] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 21, 'op': 0, 'd': {'webhook_id': '889068374750011403', 'type': 20, 'tts': False, 'timestamp': '2024-08-25T15:36:01.160000+00:00', 'position': 0, 'pinned': False, 'nonce': '1277290383667101696', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1259471919758053400'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-07T11:31:45.556000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'flickeringtubelight', 'public_flags': 0, 'id': '744729824400244758', 'global_name': 'cream', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '6e21aed3e623573096e8d670e7b64b62'}, 'type': 2, 'name': 'saucenao', 'id': '1277290385567125645', 'command_type': 1, 'authorizing_integration_owners': {'0': '1246531747106132060'}}, 'interaction': {'user': {'username': 'flickeringtubelight', 'public_flags': 0, 'id': '744729824400244758', 'global_name': 'cream', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '6e21aed3e623573096e8d670e7b64b62'}, 'type': 2, 'name': 'saucenao', 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-01T18:32:07.967000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277290385567125645'}, 'id': '1277290395352432734', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Best Match', 'image': {'width': 0, 'url': 'https://img3.saucenao.com/ehentai/f1/39/f139806e7cede575fc61a1dbbd58350033a3db2f.jpg?auth=pzE6OZTp1Is4LJtC8mzjeg&exp=1724785200', 'proxy_url': 'https://images-ext-1.discordapp.net/external/Ys8AqAFnbaB-dGAyDmm1GnRPeFEwg0uMHDpCcSphpeA/%3Fauth%3DpzE6OZTp1Is4LJtC8mzjeg%26exp%3D1724785200/https/img3.saucenao.com/ehentai/f1/39/f139806e7cede575fc61a1dbbd58350033a3db2f.jpg', 'height': 0}, 'fields': [{'value': 'moeren kaizou jpg/png 200 images pack19 2009-04-01～2012-04-01', 'name': 'Title', 'inline': True}, {'value': '[]', 'name': 'URL', 'inline': True}, {'value': '46.67', 'name': 'Similarity', 'inline': True}], 'color': 65280}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_id': '1246534324925501521', 'author': {'username': 'Meowy', 'public_flags': 0, 'id': '889068374750011403', 'global_name': None, 'discriminator': '4882', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'f51852f3976b5f746ed54ebf2fa91794'}, 'attachments': [], 'application_id': '889068374750011403', 'guild_id': '1246531747106132060'}}
[2024-08-25 21:06:01] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 21:06:01] [DEBUG   ] discord.client: Dispatching event message
[2024-08-25 21:06:01] [DEBUG   ] discord.webhook.async_: Webhook ID 1277290385567125645 with POST https://discord.com/api/v10/interactions/1277290385567125645/aW50ZXJhY3Rpb246MTI3NzI5MDM4NTU2NzEyNTY0NTo2VDEzN2d0dEJUWDhQNXg5WEpZY3BLMjBoWXBLYW1PU2F0TVRFT1VQZ3hzUUhNNkxxYmtOUUg0QzdHeGtQN3ppZ0tLZ3BFZEF1OGJvNVdkZ3A2NEtRVjJ0RWIzYVNlYTJBdkpFQndBRFE1b05vUkJJWHBJMWdnNzlHWTljZzd3aQ/callback has returned status code 204
[2024-08-25 21:06:01] [DEBUG   ] discord.client: Dispatching event app_command_completion
[2024-08-25 21:06:01] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 22, 'op': 0, 'd': {'webhook_id': '889068374750011403', 'type': 20, 'tts': False, 'timestamp': '2024-08-25T15:36:01.160000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1259471919758053400'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-07T11:31:45.556000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'flickeringtubelight', 'public_flags': 0, 'id': '744729824400244758', 'global_name': 'cream', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '6e21aed3e623573096e8d670e7b64b62'}, 'type': 2, 'name': 'saucenao', 'id': '1277290385567125645', 'authorizing_integration_owners': {'0': '1246531747106132060'}}, 'interaction': {'user': {'username': 'flickeringtubelight', 'public_flags': 0, 'id': '744729824400244758', 'global_name': 'cream', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '6e21aed3e623573096e8d670e7b64b62'}, 'type': 2, 'name': 'saucenao', 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-01T18:32:07.967000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277290385567125645'}, 'id': '1277290395352432734', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Best Match', 'image': {'width': 183, 'url': 'https://img3.saucenao.com/ehentai/f1/39/f139806e7cede575fc61a1dbbd58350033a3db2f.jpg?auth=pzE6OZTp1Is4LJtC8mzjeg&exp=1724785200', 'proxy_url': 'https://images-ext-1.discordapp.net/external/Ys8AqAFnbaB-dGAyDmm1GnRPeFEwg0uMHDpCcSphpeA/%3Fauth%3DpzE6OZTp1Is4LJtC8mzjeg%26exp%3D1724785200/https/img3.saucenao.com/ehentai/f1/39/f139806e7cede575fc61a1dbbd58350033a3db2f.jpg', 'height': 200}, 'fields': [{'value': 'moeren kaizou jpg/png 200 images pack19 2009-04-01～2012-04-01', 'name': 'Title', 'inline': True}, {'value': '[]', 'name': 'URL', 'inline': True}, {'value': '46.67', 'name': 'Similarity', 'inline': True}], 'color': 65280}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_id': '1246534324925501521', 'author': {'username': 'Meowy', 'public_flags': 0, 'id': '889068374750011403', 'global_name': None, 'discriminator': '4882', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'f51852f3976b5f746ed54ebf2fa91794'}, 'attachments': [], 'application_id': '889068374750011403', 'guild_id': '1246531747106132060'}}
[2024-08-25 21:06:01] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 21:06:01] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2024-08-25 21:06:01] [DEBUG   ] discord.client: Dispatching event message_edit
[2024-08-25 21:06:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 22.
[2024-08-25 21:06:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2024-08-25 21:06:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 23, 'op': 0, 'd': {'version': 1, 'type': 2, 'token': 'aW50ZXJhY3Rpb246MTI3NzI5MDUwMDc0MjcxMzM4NjpFdW5OTmFBb0taZ1BnOFhHTGM2NzVqT2l5UUNPZ1ZWakhCREhJOXd6QXZBeEcxa0ZJMWpCTjFaVjY4R2I4RWJRb3prUHBzWXV3dlBxRldwVHJCNWoxTkRtbWJidzlGUTltSnE0cUozRnNHVEY3MnVDWXE0azIyYWhGbDB6NWhHbQ', 'member': {'user': {'username': 'flickeringtubelight', 'public_flags': 0, 'id': '744729824400244758', 'global_name': 'cream', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '6e21aed3e623573096e8d670e7b64b62'}, 'unusual_dm_activity_until': None, 'roles': [], 'premium_since': None, 'permissions': '2251799813685247', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-01T18:32:07.967000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1277290500742713386', 'guild_locale': 'en-US', 'guild_id': '1246531747106132060', 'guild': {'locale': 'en-US', 'id': '1246531747106132060', 'features': []}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'type': 1, 'resolved': {'attachments': {'1277290498712666132': {'width': 225, 'url': 'https://cdn.discordapp.com/ephemeral-attachments/1277289985942229035/1277290498712666132/images.png?ex=66cca0f9&is=66cb4f79&hm=3f0a08a333f2db5930a46d2c1ac5b66a962ce43b8c5f119f3f42bbc263ffee28&', 'size': 77367, 'proxy_url': 'https://media.discordapp.net/ephemeral-attachments/1277289985942229035/1277290498712666132/images.png?ex=66cca0f9&is=66cb4f79&hm=3f0a08a333f2db5930a46d2c1ac5b66a962ce43b8c5f119f3f42bbc263ffee28&', 'placeholder_version': 1, 'placeholder': 'pigKDwTE1JmAfHmJqbV4p2d4ChiIB3oF', 'id': '1277290498712666132', 'height': 225, 'filename': 'images.png', 'ephemeral': True, 'content_type': 'image/png'}}}, 'options': [{'value': '1277290498712666132', 'type': 11, 'name': 'file'}], 'name': 'tracemoe', 'id': '1277289985942229035', 'guild_id': '1246531747106132060'}, 'context': 0, 'channel_id': '1246534324925501521', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 2, 'permissions': '2251799813685247', 'parent_id': '1246531747106132061', 'nsfw': False, 'name': 'test', 'last_message_id': '1277290395352432734', 'id': '1246534324925501521', 'guild_id': '1246531747106132060', 'flags': 0}, 'authorizing_integration_owners': {'0': '1246531747106132060'}, 'application_id': '889068374750011403', 'app_permissions': '2251799813685247'}}
[2024-08-25 21:06:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 21:06:26] [DEBUG   ] discord.client: Dispatching event interaction
[2024-08-25 21:06:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 24, 'op': 0, 'd': {'webhook_id': '889068374750011403', 'type': 20, 'tts': False, 'timestamp': '2024-08-25T15:36:27.189000+00:00', 'position': 0, 'pinned': False, 'nonce': '1277290483554451456', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1259471919758053400'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-07T11:31:45.556000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'flickeringtubelight', 'public_flags': 0, 'id': '744729824400244758', 'global_name': 'cream', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '6e21aed3e623573096e8d670e7b64b62'}, 'type': 2, 'name': 'tracemoe', 'id': '1277290500742713386', 'command_type': 1, 'authorizing_integration_owners': {'0': '1246531747106132060'}}, 'interaction': {'user': {'username': 'flickeringtubelight', 'public_flags': 0, 'id': '744729824400244758', 'global_name': 'cream', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '6e21aed3e623573096e8d670e7b64b62'}, 'type': 2, 'name': 'tracemoe', 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-01T18:32:07.967000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277290500742713386'}, 'id': '1277290504526237716', 'flags': 128, 'embeds': [], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_id': '1246534324925501521', 'author': {'username': 'Meowy', 'public_flags': 0, 'id': '889068374750011403', 'global_name': None, 'discriminator': '4882', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'f51852f3976b5f746ed54ebf2fa91794'}, 'attachments': [], 'application_id': '889068374750011403', 'guild_id': '1246531747106132060'}}
[2024-08-25 21:06:27] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 21:06:27] [DEBUG   ] discord.client: Dispatching event message
[2024-08-25 21:06:27] [DEBUG   ] discord.webhook.async_: Webhook ID 1277290500742713386 with POST https://discord.com/api/v10/interactions/1277290500742713386/aW50ZXJhY3Rpb246MTI3NzI5MDUwMDc0MjcxMzM4NjpFdW5OTmFBb0taZ1BnOFhHTGM2NzVqT2l5UUNPZ1ZWakhCREhJOXd6QXZBeEcxa0ZJMWpCTjFaVjY4R2I4RWJRb3prUHBzWXV3dlBxRldwVHJCNWoxTkRtbWJidzlGUTltSnE0cUozRnNHVEY3MnVDWXE0azIyYWhGbDB6NWhHbQ/callback has returned status code 204
[2024-08-25 21:06:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 25, 'op': 0, 'd': {'webhook_id': '889068374750011403', 'type': 20, 'tts': False, 'timestamp': '2024-08-25T15:36:27.189000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1259471919758053400'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-07T11:31:45.556000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'flickeringtubelight', 'public_flags': 0, 'id': '744729824400244758', 'global_name': 'cream', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '6e21aed3e623573096e8d670e7b64b62'}, 'type': 2, 'name': 'tracemoe', 'id': '1277290500742713386', 'authorizing_integration_owners': {'0': '1246531747106132060'}}, 'interaction': {'user': {'username': 'flickeringtubelight', 'public_flags': 0, 'id': '744729824400244758', 'global_name': 'cream', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '6e21aed3e623573096e8d670e7b64b62'}, 'type': 2, 'name': 'tracemoe', 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-01T18:32:07.967000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277290500742713386'}, 'id': '1277290504526237716', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Anime Match', 'image': {'width': 0, 'url': 'https://api.trace.moe/image/97863/%5BOhys-Raws%5D%20Hajimete%20no%20Gal%20-%2003%20(AT-X%201280x720%20x264%20AAC).mp4.jpg?t=1132.955&now=1724601600&token=QhsfIPNMAlnef1O2KEDLe5V12K0', 'proxy_url': 'https://images-ext-1.discordapp.net/external/bMij7DXqneN15etSoUC4-AW7rPJdryyP7uu7q6eKlEk/%3Ft%3D1132.955%26now%3D1724601600%26token%3DQhsfIPNMAlnef1O2KEDLe5V12K0/https/api.trace.moe/image/97863/%255BOhys-Raws%255D%2520Hajimete%2520no%2520Gal%2520-%252003%2520%28AT-X%25201280x720%2520x264%2520AAC%29.mp4.jpg', 'height': 0}, 'fields': [{'value': '97863', 'name': 'Anime ID', 'inline': False}, {'value': '[Ohys-Raws] Hajimete no Gal - 03 (AT-X 1280x720 x264 AAC).mp4', 'name': 'Filename', 'inline': False}, {'value': '3', 'name': 'Episode', 'inline': False}, {'value': '1132.33 seconds', 'name': 'From', 'inline': True}, {'value': '1133.58 seconds', 'name': 'To', 'inline': True}, {'value': '0.82', 'name': 'Similarity', 'inline': False}, {'value': '[Watch the scene](https://api.trace.moe/video/97863/%5BOhys-Raws%5D%20Hajimete%20no%20Gal%20-%2003%20(AT-X%201280x720%20x264%20AAC).mp4?t=1132.955&now=1724601600&token=woTC5ype9TnYXbM3gDF1lPmy2Mk)', 'name': 'Video URL', 'inline': False}], 'color': 65280}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_id': '1246534324925501521', 'author': {'username': 'Meowy', 'public_flags': 0, 'id': '889068374750011403', 'global_name': None, 'discriminator': '4882', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'f51852f3976b5f746ed54ebf2fa91794'}, 'attachments': [], 'application_id': '889068374750011403', 'guild_id': '1246531747106132060'}}
[2024-08-25 21:06:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 21:06:30] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2024-08-25 21:06:30] [DEBUG   ] discord.client: Dispatching event message_edit
[2024-08-25 21:06:30] [DEBUG   ] discord.webhook.async_: Webhook ID 889068374750011403 with POST https://discord.com/api/v10/webhooks/889068374750011403/aW50ZXJhY3Rpb246MTI3NzI5MDUwMDc0MjcxMzM4NjpFdW5OTmFBb0taZ1BnOFhHTGM2NzVqT2l5UUNPZ1ZWakhCREhJOXd6QXZBeEcxa0ZJMWpCTjFaVjY4R2I4RWJRb3prUHBzWXV3dlBxRldwVHJCNWoxTkRtbWJidzlGUTltSnE0cUozRnNHVEY3MnVDWXE0azIyYWhGbDB6NWhHbQ has returned status code 200
[2024-08-25 21:06:30] [DEBUG   ] discord.client: Dispatching event app_command_completion
[2024-08-25 21:06:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 26, 'op': 0, 'd': {'webhook_id': '889068374750011403', 'type': 20, 'tts': False, 'timestamp': '2024-08-25T15:36:27.189000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1259471919758053400'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-07T11:31:45.556000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'flickeringtubelight', 'public_flags': 0, 'id': '744729824400244758', 'global_name': 'cream', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '6e21aed3e623573096e8d670e7b64b62'}, 'type': 2, 'name': 'tracemoe', 'id': '1277290500742713386', 'authorizing_integration_owners': {'0': '1246531747106132060'}}, 'interaction': {'user': {'username': 'flickeringtubelight', 'public_flags': 0, 'id': '744729824400244758', 'global_name': 'cream', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '6e21aed3e623573096e8d670e7b64b62'}, 'type': 2, 'name': 'tracemoe', 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-01T18:32:07.967000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277290500742713386'}, 'id': '1277290504526237716', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Anime Match', 'image': {'width': 320, 'url': 'https://api.trace.moe/image/97863/%5BOhys-Raws%5D%20Hajimete%20no%20Gal%20-%2003%20(AT-X%201280x720%20x264%20AAC).mp4.jpg?t=1132.955&now=1724601600&token=QhsfIPNMAlnef1O2KEDLe5V12K0', 'proxy_url': 'https://images-ext-1.discordapp.net/external/bMij7DXqneN15etSoUC4-AW7rPJdryyP7uu7q6eKlEk/%3Ft%3D1132.955%26now%3D1724601600%26token%3DQhsfIPNMAlnef1O2KEDLe5V12K0/https/api.trace.moe/image/97863/%255BOhys-Raws%255D%2520Hajimete%2520no%2520Gal%2520-%252003%2520%28AT-X%25201280x720%2520x264%2520AAC%29.mp4.jpg', 'height': 180}, 'fields': [{'value': '97863', 'name': 'Anime ID', 'inline': False}, {'value': '[Ohys-Raws] Hajimete no Gal - 03 (AT-X 1280x720 x264 AAC).mp4', 'name': 'Filename', 'inline': False}, {'value': '3', 'name': 'Episode', 'inline': False}, {'value': '1132.33 seconds', 'name': 'From', 'inline': True}, {'value': '1133.58 seconds', 'name': 'To', 'inline': True}, {'value': '0.82', 'name': 'Similarity', 'inline': False}, {'value': '[Watch the scene](https://api.trace.moe/video/97863/%5BOhys-Raws%5D%20Hajimete%20no%20Gal%20-%2003%20(AT-X%201280x720%20x264%20AAC).mp4?t=1132.955&now=1724601600&token=woTC5ype9TnYXbM3gDF1lPmy2Mk)', 'name': 'Video URL', 'inline': False}], 'color': 65280}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_id': '1246534324925501521', 'author': {'username': 'Meowy', 'public_flags': 0, 'id': '889068374750011403', 'global_name': None, 'discriminator': '4882', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'f51852f3976b5f746ed54ebf2fa91794'}, 'attachments': [], 'application_id': '889068374750011403', 'guild_id': '1246531747106132060'}}
